customer_id,customer_segment,contract_type,region,tenure_months,monthly_revenue,support_tickets_last_90_days,late_payments_last_12_months,product_usage_score,satisfaction_score,last_login_days_ago,discount_percent,churn_probability,churned,annual_revenue,customer_lifetime_value,revenue_at_risk,usage_risk_flag,satisfaction_risk_flag,login_risk_flag,support_risk_flag,payment_risk_flag,total_risk_flags,risk_band
180,Enterprise,Month to Month,South,43,176.16,5,0,67.09,7.2,11,0,0.3,0,2113.92,7574.88,0,0,0,0,1,0,1,Moderate Risk
181,Consumer,Annual,Midwest,49,83.75,4,3,37.81,5.4,38,10,0.51,0,1005,4103.75,0,1,1,0,1,1,4,High Risk
182,Consumer,Month to Month,South,7,25,0,0,76.82,4.7,20,20,0.53,0,300,175,0,0,1,0,0,0,1,High Risk
183,Small Business,Two Year,South,70,247.05,0,0,41.83,8.7,65,0,0.21999999999999997,1,2964.6,17293.5,2964.6,1,0,1,0,0,2,Moderate Risk
184,Small Business,Month to Month,West,42,228.09,4,1,67.25,6.2,66,0,0.42,0,2737.08,9579.78,0,0,0,1,1,0,2,High Risk
185,Enterprise,Month to Month,South,4,121.96,1,1,82.32,8,51,10,0.5,1,1463.52,487.84,1463.52,0,0,1,0,0,1,High Risk
186,Enterprise,Month to Month,West,10,143.42,2,1,55.5,4.8,37,10,0.53,0,1721.04,1434.2,0,0,1,0,0,0,1,High Risk
187,Consumer,Month to Month,Midwest,44,167.22,0,1,58.77,6.3,58,0,0.32,0,2006.64,7357.68,0,0,0,1,0,0,1,Moderate Risk
188,Enterprise,Annual,West,18,119.57,5,2,51.2,7.6,37,10,0.18,0,1434.84,2152.26,0,0,0,0,1,0,1,Low Risk
189,Small Business,Two Year,Midwest,24,104.96,3,2,72.52,5.4,16,20,0.14999999999999997,0,1259.52,2519.04,0,0,1,0,0,0,1,Low Risk
190,Small Business,Month to Month,Midwest,14,174.53,1,0,55.58,6.7,109,0,0.38,1,2094.36,2443.42,2094.36,0,0,1,0,0,1,Moderate Risk
191,Small Business,Month to Month,Northeast,51,105.85,2,3,85.53,10,37,5,0.28,0,1270.2,5398.35,0,0,0,0,0,1,1,Moderate Risk
192,Enterprise,Two Year,West,72,30.72,1,3,62.58,5,113,5,0.29,0,368.64,2211.84,0,0,1,1,0,1,3,Moderate Risk
193,Small Business,Annual,Midwest,48,151.21,2,1,91.93,4.3,14,10,0.16999999999999998,0,1814.52,7258.08,0,0,1,0,0,0,1,Low Risk
194,Small Business,Month to Month,West,59,182.78,2,1,69.97,8.5,22,10,0.2,1,2193.36,10784.02,2193.36,0,0,0,0,0,0,Moderate Risk
195,Small Business,Annual,Northeast,52,190.43,3,0,78.12,8.8,30,0,0.020000000000000004,0,2285.16,9902.36,0,0,0,0,0,0,0,Low Risk
196,Small Business,Month to Month,South,19,132.3,1,3,66.68,10,88,0,0.46,0,1587.6,2513.7,0,0,0,1,0,1,2,High Risk
197,Mid Market,Two Year,South,65,197.29,0,1,99.19,8,10,0,0.02,0,2367.48,12823.85,0,0,0,0,0,0,0,Low Risk
198,Small Business,Month to Month,West,24,244.99,0,2,30.42,7.8,77,0,0.54,0,2939.88,5879.76,0,1,0,1,0,0,2,High Risk
199,Enterprise,Annual,Northeast,68,230.7,2,0,47.45,6.6,47,10,0.14,0,2768.4,15687.6,0,0,0,1,0,0,1,Low Risk
200,Enterprise,Month to Month,Northeast,3,131.14,4,2,85.79,9.1,114,5,0.6,0,1573.68,393.42,0,0,0,1,1,0,2,Critical Risk
201,Consumer,Month to Month,Midwest,59,238.26,1,1,43.42,7.4,33,0,0.36000000000000004,0,2859.12,14057.34,0,1,0,0,0,0,1,Moderate Risk
202,Mid Market,Month to Month,Midwest,34,78.23,3,0,42.46,6.7,29,15,0.42000000000000004,0,938.76,2659.82,0,1,0,0,0,0,1,High Risk
203,Consumer,Two Year,West,15,231.36,1,1,85.32,7.8,32,10,0.02,0,2776.32,3470.4,0,0,0,0,0,0,0,Low Risk
204,Mid Market,Month to Month,South,50,206.01,2,2,72.14,7.8,0,15,0.2,0,2472.12,10300.5,0,0,0,0,0,0,0,Moderate Risk
205,Small Business,Month to Month,West,23,114.61,0,2,83.72,8.1,37,0,0.26,1,1375.32,2636.03,1375.32,0,0,0,0,0,0,Moderate Risk
206,Mid Market,Month to Month,South,2,169.04,1,1,71.27,9.3,62,0,0.5,0,2028.48,338.08,0,0,0,1,0,0,1,High Risk
207,Consumer,Annual,South,72,209.41,2,1,37.13,3.3,57,0,0.45,0,2512.92,15077.52,0,1,1,1,0,0,3,High Risk
208,Mid Market,Annual,Midwest,62,114.56,3,3,72.11,6.6,78,0,0.22000000000000003,0,1374.72,7102.72,0,0,0,1,0,1,2,Moderate Risk
209,Small Business,Annual,Midwest,27,60.28,1,0,71.73,8.7,44,5,0.08,0,723.36,1627.56,0,0,0,0,0,0,0,Low Risk
210,Small Business,Month to Month,Midwest,41,295.85,0,0,85.23,5.2,42,0,0.35000000000000003,1,3550.2,12129.85,3550.2,0,1,0,0,0,1,Moderate Risk
211,Mid Market,Month to Month,South,53,187.32,5,0,36.36,9,28,5,0.46,0,2247.84,9927.96,0,1,0,0,1,0,2,High Risk
212,Mid Market,Month to Month,South,35,311.49,2,1,61.16,7.7,101,5,0.38,0,3737.88,10902.15,0,0,0,1,0,0,1,Moderate Risk
213,Small Business,Month to Month,Northeast,33,252,1,1,41.29,5.9,40,5,0.5700000000000001,1,3024,8316,3024,1,1,0,0,0,2,High Risk
214,Small Business,Month to Month,Northeast,72,189.69,1,0,68.59,8,71,0,0.32,0,2276.28,13657.68,0,0,0,1,0,0,1,Moderate Risk
215,Mid Market,Annual,West,3,288.4,3,0,100,5.1,54,5,0.47,0,3460.8,865.2,0,0,1,1,0,0,2,High Risk
216,Enterprise,Month to Month,South,10,206.23,2,0,41.22,7.3,36,0,0.54,1,2474.76,2062.3,2474.76,1,0,0,0,0,1,High Risk
217,Mid Market,Annual,Midwest,26,194.8,2,2,58.9,8.1,119,0,0.2,0,2337.6,5064.8,0,0,0,1,0,0,1,Moderate Risk
218,Mid Market,Two Year,South,70,141.61,3,1,67.16,10,92,10,0.06000000000000001,0,1699.32,9912.7,0,0,0,1,0,0,1,Low Risk
219,Mid Market,Two Year,South,60,234.98,1,3,78.26,7.7,0,0,0.020000000000000004,0,2819.76,14098.8,0,0,0,0,0,1,1,Low Risk
220,Consumer,Month to Month,South,55,202.33,2,0,54.81,3.3,108,5,0.47000000000000003,1,2427.96,11128.15,2427.96,0,1,1,0,0,2,High Risk
221,Mid Market,Month to Month,Midwest,18,145.9,3,4,60.33,7.7,105,5,0.46,1,1750.8,2626.2,1750.8,0,0,1,0,1,2,High Risk
222,Small Business,Month to Month,West,28,162.24,2,2,45.85,6.8,78,0,0.38,0,1946.88,4542.72,0,0,0,1,0,0,1,Moderate Risk
223,Mid Market,Month to Month,Northeast,53,223.67,4,2,88.18,5.9,15,5,0.45,0,2684.04,11854.51,0,0,1,0,1,0,2,High Risk
224,Consumer,Two Year,South,56,314.98,1,3,46.33,8.2,84,15,0.14,0,3779.76,17638.88,0,0,0,1,0,1,2,Low Risk
225,Small Business,Month to Month,West,40,133.2,4,3,71.85,6.3,17,5,0.38,0,1598.4,5328,0,0,0,0,1,1,2,Moderate Risk
226,Enterprise,Two Year,West,36,265.03,2,0,56.42,9.4,100,0,0.12000000000000001,0,3180.36,9541.08,0,0,0,1,0,0,1,Low Risk
227,Small Business,Annual,Northeast,2,130.51,1,2,48.5,7.7,23,0,0.2,0,1566.12,261.02,0,0,0,0,0,0,0,Moderate Risk
228,Small Business,Two Year,Midwest,15,127.92,1,0,73.95,4.7,20,20,0.14999999999999997,0,1535.04,1918.8,0,0,1,0,0,0,1,Low Risk
229,Small Business,Month to Month,Midwest,5,121.41,3,0,76.39,7.7,42,0,0.38,1,1456.92,607.05,1456.92,0,0,0,0,0,0,Moderate Risk
230,Small Business,Month to Month,Midwest,28,127.59,3,3,68.41,4.4,57,5,0.61,1,1531.08,3572.52,1531.08,0,1,1,0,1,3,Critical Risk
231,Mid Market,Month to Month,Midwest,42,280.62,3,1,85.46,7.7,39,25,0.2,0,3367.44,11786.04,0,0,0,0,0,0,0,Moderate Risk
232,Small Business,Annual,Northeast,62,117.36,1,4,28.98,4.5,20,10,0.41,0,1408.32,7276.32,0,1,1,0,0,1,3,High Risk
233,Small Business,Annual,Midwest,14,152.19,1,1,51.53,8.8,82,0,0.2,0,1826.28,2130.66,0,0,0,1,0,0,1,Moderate Risk
234,Small Business,Annual,South,51,188.26,2,2,57.48,9.6,82,0,0.14,0,2259.12,9601.26,0,0,0,1,0,0,1,Low Risk
235,Consumer,Month to Month,South,71,214.36,3,2,87.56,5.5,99,5,0.47000000000000003,0,2572.32,15219.56,0,0,1,1,0,0,2,High Risk
236,Enterprise,Annual,South,18,254.25,0,0,73.95,4.6,97,0,0.35,0,3051,4576.5,0,0,1,1,0,0,2,Moderate Risk
237,Small Business,Annual,West,66,252.61,1,1,59.51,4.4,1,0,0.16999999999999998,0,3031.32,16672.26,0,0,1,0,0,0,1,Low Risk
238,Consumer,Annual,South,49,220.83,5,0,83.01,10,87,0,0.24,0,2649.96,10820.67,0,0,0,1,1,0,2,Moderate Risk
239,Mid Market,Two Year,South,43,141.57,1,1,76.08,10,75,20,0.06000000000000001,0,1698.84,6087.51,0,0,0,1,0,0,1,Low Risk
240,Mid Market,Two Year,South,61,136.04,2,1,53.17,9.7,60,0,0.06000000000000001,0,1632.48,8298.44,0,0,0,1,0,0,1,Low Risk
241,Small Business,Month to Month,South,24,76.16,4,2,63.5,4,79,0,0.63,0,913.92,1827.84,0,0,1,1,1,0,3,Critical Risk
242,Mid Market,Month to Month,Northeast,8,152.28,1,1,93.41,9.6,84,15,0.5,0,1827.36,1218.24,0,0,0,1,0,0,1,High Risk
243,Small Business,Two Year,West,36,215.69,3,1,77.14,10,90,10,0.12000000000000001,0,2588.28,7764.84,0,0,0,1,0,0,1,Low Risk
244,Small Business,Annual,Northeast,10,252.3,2,2,94.94,5.4,42,0,0.35,0,3027.6,2523,0,0,1,0,0,0,1,Moderate Risk
245,Mid Market,Annual,South,61,203.15,3,1,63.94,6.7,20,0,0.020000000000000004,0,2437.8,12392.15,0,0,0,0,0,0,0,Low Risk
246,Mid Market,Month to Month,South,52,123.51,3,0,78.39,6.3,72,15,0.32,0,1482.12,6422.52,0,0,0,1,0,0,1,Moderate Risk
247,Small Business,Two Year,West,55,168.39,5,1,91.38,10,115,15,0.15999999999999998,0,2020.68,9261.45,0,0,0,1,1,0,2,Low Risk
248,Small Business,Month to Month,Northeast,56,112.76,5,1,73.56,4.9,84,0,0.5700000000000001,1,1353.12,6314.56,1353.12,0,1,1,1,0,3,High Risk
249,Mid Market,Annual,South,22,247.35,1,1,46.53,4.7,99,5,0.35,1,2968.2,5441.7,2968.2,0,1,1,0,0,2,Moderate Risk
250,Consumer,Annual,South,64,309.13,1,3,69.79,7.3,96,15,0.22000000000000003,0,3709.56,19784.32,0,0,0,1,0,1,2,Moderate Risk
251,Small Business,Annual,Northeast,61,176.35,1,0,55.55,5.1,115,5,0.29,1,2116.2,10757.35,2116.2,0,1,1,0,0,2,Moderate Risk
252,Small Business,Month to Month,West,24,345.14,2,1,59.5,4,115,0,0.53,0,4141.68,8283.36,0,0,1,1,0,0,2,High Risk
253,Small Business,Two Year,Midwest,27,165.7,4,0,79.59,6.3,39,0,0.09999999999999999,0,1988.4,4473.9,0,0,0,0,1,0,1,Low Risk
254,Mid Market,Annual,Midwest,26,158.91,3,2,94,9.4,43,0,0.08,0,1906.92,4131.66,0,0,0,0,0,0,0,Low Risk
255,Small Business,Month to Month,South,45,104.39,2,1,100,9.3,27,10,0.2,0,1252.68,4697.55,0,0,0,0,0,0,0,Moderate Risk
256,Enterprise,Month to Month,Northeast,14,217.97,0,1,53.76,6.3,84,0,0.38,1,2615.64,3051.58,2615.64,0,0,1,0,0,1,Moderate Risk
257,Small Business,Month to Month,Midwest,26,139.02,3,1,67.81,7.7,103,0,0.38,0,1668.24,3614.52,0,0,0,1,0,0,1,Moderate Risk
258,Mid Market,Month to Month,West,25,60.69,1,0,72.32,8.4,14,0,0.26,0,728.28,1517.25,0,0,0,0,0,0,0,Moderate Risk
259,Mid Market,Annual,Northeast,8,118.64,4,1,81.19,7.6,115,15,0.42000000000000004,0,1423.68,949.12,0,0,0,1,1,0,2,High Risk
260,Mid Market,Annual,West,53,169.42,4,0,65.61,5.5,83,0,0.38999999999999996,0,2033.04,8979.26,0,0,1,1,1,0,3,Moderate Risk
261,Enterprise,Month to Month,South,25,449.32,2,1,74.31,6.1,19,0,0.26,0,5391.84,11233,0,0,0,0,0,0,0,Moderate Risk
262,Small Business,Month to Month,South,12,196.06,5,2,61.91,9.1,25,10,0.36,0,2352.72,2352.72,0,0,0,0,1,0,1,Moderate Risk
263,Small Business,Two Year,West,10,125.25,3,1,75.93,5.1,20,5,0.26999999999999996,0,1503,1252.5,0,0,1,0,0,0,1,Moderate Risk
264,Consumer,Annual,Northeast,72,236.73,2,0,62.61,7.1,69,0,0.14,0,2840.76,17044.56,0,0,0,1,0,0,1,Low Risk
265,Mid Market,Month to Month,West,42,251.91,1,0,57.18,8.6,84,0,0.32,0,3022.92,10580.22,0,0,0,1,0,0,1,Moderate Risk
266,Small Business,Month to Month,Northeast,54,227.46,1,1,89.17,5.1,12,10,0.35000000000000003,0,2729.52,12282.84,0,0,1,0,0,0,1,Moderate Risk
267,Consumer,Two Year,Midwest,72,198.54,3,2,66.42,6.2,9,10,0.02,0,2382.48,14294.88,0,0,0,0,0,0,0,Low Risk
268,Small Business,Month to Month,South,63,122.19,1,0,57.03,5.8,97,10,0.47000000000000003,0,1466.28,7697.97,0,0,1,1,0,0,2,High Risk
269,Consumer,Month to Month,South,29,192.3,2,0,50.62,7.7,87,0,0.38,1,2307.6,5576.7,2307.6,0,0,1,0,0,1,Moderate Risk
270,Consumer,Annual,West,51,220.96,2,0,64.26,9.8,2,15,0.020000000000000004,0,2651.52,11268.96,0,0,0,0,0,0,0,Low Risk
271,Small Business,Month to Month,Midwest,3,281.66,2,1,84.8,9.3,1,20,0.38,0,3379.92,844.98,0,0,0,0,0,0,0,Moderate Risk
272,Enterprise,Annual,South,1,236.01,1,2,55.66,7.7,117,0,0.32,0,2832.12,236.01,0,0,0,1,0,0,1,Moderate Risk
273,Mid Market,Two Year,West,60,212.95,5,1,70.92,7.3,5,0,0.039999999999999994,0,2555.4,12777,0,0,0,0,1,0,1,Low Risk
274,Small Business,Two Year,West,30,243.13,3,3,57.62,8.6,28,0,0.08,0,2917.56,7293.9,0,0,0,0,0,1,1,Low Risk
275,Consumer,Annual,South,31,96.78,1,0,82.68,8.9,51,5,0.2,0,1161.36,3000.18,0,0,0,1,0,0,1,Moderate Risk
276,Small Business,Annual,Midwest,31,25,1,1,46.75,6.6,108,5,0.2,0,300,775,0,0,0,1,0,0,1,Moderate Risk
277,Small Business,Month to Month,South,67,168.91,4,0,47.09,8.1,101,0,0.42,0,2026.92,11316.97,0,0,0,1,1,0,2,High Risk
278,Mid Market,Month to Month,West,2,215.84,3,1,51.43,6.4,14,5,0.38,0,2590.08,431.68,0,0,0,0,0,0,0,Moderate Risk
279,Mid Market,Month to Month,South,10,232.09,3,1,32.38,7.6,81,5,0.66,0,2785.08,2320.9,0,1,0,1,0,0,2,Critical Risk
280,Mid Market,Month to Month,South,60,191.63,3,1,75.79,8.5,17,15,0.2,1,2299.56,11497.8,2299.56,0,0,0,0,0,0,Moderate Risk
281,Mid Market,Month to Month,West,19,243.74,1,0,76.72,6,20,0,0.26,0,2924.88,4631.06,0,0,0,0,0,0,0,Moderate Risk
282,Small Business,Two Year,Midwest,63,141.07,2,0,68.65,9.2,1,15,0.02,0,1692.84,8887.41,0,0,0,0,0,0,0,Low Risk
283,Small Business,Month to Month,Northeast,15,189.52,3,1,65.98,7.8,33,0,0.26,1,2274.24,2842.8,2274.24,0,0,0,0,0,0,Moderate Risk
284,Consumer,Month to Month,South,9,125.26,4,1,57.17,8.3,65,15,0.6,1,1503.12,1127.34,1503.12,0,0,1,1,0,2,Critical Risk
285,Small Business,Annual,Midwest,39,118.32,2,1,60.92,4.6,113,5,0.29,1,1419.84,4614.48,1419.84,0,1,1,0,0,2,Moderate Risk
286,Small Business,Month to Month,Midwest,22,231.22,3,1,79.14,5,67,0,0.53,1,2774.64,5086.84,2774.64,0,1,1,0,0,2,High Risk
287,Mid Market,Two Year,South,49,214.58,4,2,92.7,6.6,97,25,0.15999999999999998,0,2574.96,10514.42,0,0,0,1,1,0,2,Low Risk
288,Small Business,Annual,Northeast,39,260.5,4,1,64.39,5.1,101,0,0.38999999999999996,0,3126,10159.5,0,0,1,1,1,0,3,Moderate Risk
289,Small Business,Month to Month,Midwest,51,192.9,3,1,45.39,7.8,8,10,0.2,0,2314.8,9837.9,0,0,0,0,0,0,0,Moderate Risk
290,Small Business,Annual,West,18,270.72,5,0,43.2,7.1,15,10,0.33999999999999997,0,3248.64,4872.96,0,1,0,0,1,0,2,Moderate Risk
291,Consumer,Month to Month,South,51,109.64,2,1,76.14,9.3,65,15,0.32,1,1315.68,5591.64,1315.68,0,0,1,0,0,1,Moderate Risk
292,Enterprise,Month to Month,Northeast,15,191.16,1,0,86.98,7.2,22,0,0.26,0,2293.92,2867.4,0,0,0,0,0,0,0,Moderate Risk
293,Small Business,Two Year,Midwest,72,142.8,4,1,88.29,5,58,0,0.30999999999999994,0,1713.6,10281.6,0,0,1,1,1,0,3,Moderate Risk
294,Mid Market,Annual,South,42,91.88,4,3,69.85,5.8,103,0,0.47000000000000003,0,1102.56,3858.96,0,0,1,1,1,1,4,High Risk
295,Small Business,Annual,South,28,164.39,2,1,44.8,8.7,118,0,0.36,1,1972.68,4602.92,1972.68,1,0,1,0,0,2,Moderate Risk
296,Small Business,Month to Month,Midwest,51,204.13,2,2,64.55,8,41,10,0.2,0,2449.56,10410.63,0,0,0,0,0,0,0,Moderate Risk
297,Enterprise,Month to Month,South,42,110.55,4,1,61.91,7.4,97,10,0.42,0,1326.6,4643.1,0,0,0,1,1,0,2,High Risk
298,Mid Market,Annual,South,56,167.28,4,2,68.6,5,74,0,0.38999999999999996,1,2007.36,9367.68,2007.36,0,1,1,1,0,3,Moderate Risk
299,Small Business,Month to Month,South,50,216.45,1,0,39.03,8.1,119,20,0.48000000000000004,0,2597.4,10822.5,0,1,0,1,0,0,2,High Risk
300,Small Business,Month to Month,Northeast,9,231.73,3,2,54.56,8.9,3,10,0.38,0,2780.76,2085.57,0,0,0,0,0,0,0,Moderate Risk
301,Mid Market,Month to Month,Northeast,51,54.91,1,1,65.6,9,1,5,0.2,1,658.92,2800.41,658.92,0,0,0,0,0,0,Moderate Risk
302,Mid Market,Annual,South,61,210.39,1,1,50.78,10,83,20,0.14,0,2524.68,12833.79,0,0,0,1,0,0,1,Low Risk
303,Small Business,Month to Month,West,31,165.97,4,0,69.53,6.6,22,0,0.36,1,1991.64,5145.07,1991.64,0,0,0,1,0,1,Moderate Risk
304,Small Business,Annual,South,6,249.65,0,0,96.82,5.9,46,0,0.47,1,2995.8,1497.9,2995.8,0,1,1,0,0,2,High Risk
305,Consumer,Month to Month,West,55,130.66,2,0,61.72,7.9,113,5,0.32,1,1567.92,7186.3,1567.92,0,0,1,0,0,1,Moderate Risk
306,Consumer,Annual,South,58,228.18,1,1,83.98,7.1,17,15,0.020000000000000004,0,2738.16,13234.44,0,0,0,0,0,0,0,Low Risk
307,Mid Market,Month to Month,South,22,258.87,4,0,51.38,6.4,57,0,0.48,0,3106.44,5695.14,0,0,0,1,1,0,2,High Risk
308,Small Business,Month to Month,West,62,220.39,3,0,81.19,8.8,36,10,0.2,0,2644.68,13664.18,0,0,0,0,0,0,0,Moderate Risk
309,Small Business,Annual,West,28,134.11,0,0,76.84,8.1,56,5,0.2,1,1609.32,3755.08,1609.32,0,0,1,0,0,1,Moderate Risk
310,Small Business,Month to Month,Midwest,68,115.22,3,1,70.42,4,101,10,0.47000000000000003,0,1382.64,7834.96,0,0,1,1,0,0,2,High Risk
311,Small Business,Month to Month,Northeast,58,193.24,3,0,73,8.1,13,20,0.2,0,2318.88,11207.92,0,0,0,0,0,0,0,Moderate Risk
312,Consumer,Month to Month,Northeast,66,189.55,1,0,99.65,8.2,115,0,0.32,1,2274.6,12510.3,2274.6,0,0,1,0,0,1,Moderate Risk
313,Mid Market,Annual,South,27,138.22,2,1,32.85,7.6,87,15,0.36,0,1658.64,3731.94,0,1,0,1,0,0,2,Moderate Risk
314,Small Business,Annual,South,14,254.03,4,2,67.3,8.1,74,0,0.3,1,3048.36,3556.42,3048.36,0,0,1,1,0,2,Moderate Risk
315,Small Business,Annual,West,11,205,3,0,59.02,10,65,0,0.32,1,2460,2255,2460,0,0,1,0,0,1,Moderate Risk
316,Consumer,Two Year,South,23,277.5,2,0,67.5,7.9,78,0,0.12000000000000001,0,3330,6382.5,0,0,0,1,0,0,1,Low Risk
317,Small Business,Annual,Northeast,54,111.8,1,1,94.25,8.4,60,0,0.14,0,1341.6,6037.2,0,0,0,1,0,0,1,Low Risk
318,Enterprise,Two Year,Midwest,50,81.26,7,0,76.46,8.9,8,0,0.039999999999999994,0,975.12,4063,0,0,0,0,1,0,1,Low Risk
319,Consumer,Annual,South,43,182.94,1,2,60.66,9.4,12,10,0.020000000000000004,0,2195.28,7866.42,0,0,0,0,0,0,0,Low Risk
320,Consumer,Two Year,South,57,120.17,2,2,92.73,3.4,41,5,0.08999999999999997,0,1442.04,6849.69,0,0,1,0,0,0,1,Low Risk
321,Mid Market,Annual,Northeast,1,166.81,0,0,54.25,7.9,96,0,0.32,0,2001.72,166.81,0,0,0,1,0,0,1,Moderate Risk
322,Mid Market,Two Year,West,52,192.88,2,2,59.12,4.9,48,15,0.20999999999999996,0,2314.56,10029.76,0,0,1,1,0,0,2,Moderate Risk
323,Small Business,Month to Month,West,34,147.4,1,1,90.98,8.4,61,20,0.38,0,1768.8,5011.6,0,0,0,1,0,0,1,Moderate Risk
324,Small Business,Two Year,Northeast,9,249.25,3,1,74.8,10,31,0,0.12000000000000001,0,2991,2243.25,0,0,0,0,0,0,0,Low Risk
325,Mid Market,Month to Month,South,69,173.1,3,1,53.57,8.2,39,0,0.2,0,2077.2,11943.9,0,0,0,0,0,0,0,Moderate Risk
326,Consumer,Annual,Northeast,12,283.96,3,1,44.05,5.4,40,0,0.39,0,3407.52,3407.52,0,1,1,0,0,0,2,Moderate Risk
327,Mid Market,Month to Month,West,33,196.78,0,1,96.44,5.5,104,15,0.53,1,2361.36,6493.74,2361.36,0,1,1,0,0,2,High Risk
328,Enterprise,Annual,Northeast,59,185.77,3,2,74.59,8.4,18,5,0.020000000000000004,0,2229.24,10960.43,0,0,0,0,0,0,0,Low Risk
329,Enterprise,Two Year,West,14,82.95,3,1,42.16,6.4,66,0,0.27999999999999997,0,995.4,1161.3,0,1,0,1,0,0,2,Moderate Risk
330,Enterprise,Two Year,Northeast,14,228.78,1,0,62.66,6.3,106,0,0.12000000000000001,0,2745.36,3202.92,0,0,0,1,0,0,1,Low Risk
331,Consumer,Month to Month,Midwest,30,177.3,2,0,64.54,4.7,36,0,0.41000000000000003,0,2127.6,5319,0,0,1,0,0,0,1,High Risk
332,Small Business,Annual,Northeast,68,119.37,5,0,65.75,5.7,49,5,0.38999999999999996,0,1432.44,8117.16,0,0,1,1,1,0,3,Moderate Risk
333,Small Business,Month to Month,West,64,122.13,3,0,77.05,9.6,72,10,0.32,0,1465.56,7816.32,0,0,0,1,0,0,1,Moderate Risk
334,Mid Market,Month to Month,South,69,179.39,6,1,48.51,7,13,10,0.3,1,2152.68,12377.91,2152.68,0,0,0,1,0,1,Moderate Risk
335,Enterprise,Month to Month,South,56,96.37,4,2,64.34,5.7,42,5,0.45,1,1156.44,5396.72,1156.44,0,1,0,1,0,2,High Risk
336,Mid Market,Annual,Midwest,58,233.38,1,1,79.86,8.2,59,20,0.14,0,2800.56,13536.04,0,0,0,1,0,0,1,Low Risk
337,Mid Market,Annual,South,20,244.23,3,1,64.53,5.2,12,15,0.22999999999999998,0,2930.76,4884.6,0,0,1,0,0,0,1,Moderate Risk
338,Small Business,Month to Month,South,51,305.92,1,0,62.7,8.1,78,0,0.32,0,3671.04,15601.92,0,0,0,1,0,0,1,Moderate Risk
339,Enterprise,Annual,West,13,172.63,2,1,85.62,4.6,110,10,0.35,0,2071.56,2244.19,0,0,1,1,0,0,2,Moderate Risk
340,Small Business,Month to Month,West,10,74.6,3,0,77.31,5,114,0,0.65,0,895.2,746,0,0,1,1,0,0,2,Critical Risk
341,Mid Market,Annual,South,63,168.68,3,0,59.81,4.4,15,0,0.16999999999999998,0,2024.16,10626.84,0,0,1,0,0,0,1,Low Risk
342,Small Business,Annual,Northeast,47,215.39,1,2,66.64,9.6,82,0,0.14,0,2584.68,10123.33,0,0,0,1,0,0,1,Low Risk
343,Enterprise,Annual,South,23,194.29,5,0,55.56,7,35,5,0.18,0,2331.48,4468.67,0,0,0,0,1,0,1,Low Risk
344,Mid Market,Month to Month,South,41,167.05,0,0,66.42,5.8,6,0,0.35000000000000003,0,2004.6,6849.05,0,0,1,0,0,0,1,Moderate Risk
345,Small Business,Two Year,Midwest,33,195.9,0,1,61.99,5.7,119,0,0.26999999999999996,0,2350.8,6464.7,0,0,1,1,0,0,2,Moderate Risk
346,Small Business,Annual,West,26,246.46,3,3,64.18,5.9,44,15,0.31,0,2957.52,6407.96,0,0,1,0,0,1,2,Moderate Risk
347,Consumer,Two Year,West,72,56.73,1,2,67.01,8,81,5,0.06000000000000001,0,680.76,4084.56,0,0,0,1,0,0,1,Low Risk
348,Mid Market,Annual,South,63,140.72,2,0,73.25,9,116,0,0.14,0,1688.64,8865.36,0,0,0,1,0,0,1,Low Risk
349,Enterprise,Annual,West,18,152.63,2,2,72.66,5,26,15,0.22999999999999998,0,1831.56,2747.34,0,0,1,0,0,0,1,Moderate Risk
350,Consumer,Annual,Midwest,64,137.66,4,0,39.18,8,71,5,0.39999999999999997,0,1651.92,8810.24,0,1,0,1,1,0,3,Moderate Risk
351,Mid Market,Two Year,Northeast,39,193.89,1,1,29.1,10,21,0,0.09999999999999998,0,2326.68,7561.71,0,1,0,0,0,0,1,Low Risk
352,Mid Market,Month to Month,West,69,251.14,1,3,98.86,6.2,72,0,0.4,1,3013.68,17328.66,3013.68,0,0,1,0,1,2,High Risk
353,Small Business,Annual,Midwest,23,192.15,4,0,79.41,8.9,2,0,0.18,0,2305.8,4419.45,0,0,0,0,1,0,1,Low Risk
354,Small Business,Annual,Midwest,15,282.67,1,1,75.82,7.7,39,10,0.08,0,3392.04,4240.05,0,0,0,0,0,0,0,Low Risk
355,Enterprise,Annual,Northeast,16,107.36,3,0,84.72,8.2,18,5,0.08,0,1288.32,1717.76,0,0,0,0,0,0,0,Low Risk
356,Mid Market,Annual,South,71,147.78,0,2,48.77,7.4,8,0,0.020000000000000004,0,1773.36,10492.38,0,0,0,0,0,0,0,Low Risk
357,Enterprise,Annual,South,72,232.04,0,2,85.39,2.8,12,0,0.16999999999999998,0,2784.48,16706.88,0,0,1,0,0,0,1,Low Risk
358,Consumer,Month to Month,Midwest,68,255.76,4,2,38.84,7.4,75,15,0.5800000000000001,1,3069.12,17391.68,3069.12,1,0,1,1,0,3,High Risk
359,Mid Market,Annual,South,40,169.43,2,1,70.44,8.5,97,0,0.14,0,2033.16,6777.2,0,0,0,1,0,0,1,Low Risk
360,Mid Market,Month to Month,West,71,241.08,2,1,81.99,10,113,0,0.32,1,2892.96,17116.68,2892.96,0,0,1,0,0,1,Moderate Risk
